month_name,fiscal_year,customer_code,product_code,forecast_quantity,sold_quantity,forecast_error
October,2018,90002002,A5018110203,12,3,9
October,2018,90002004,A5018110203,6,6,0
October,2018,90002005,A5018110203,17,4,13
October,2018,90002006,A5018110203,22,4,18
October,2018,90002008,A5018110203,10,8,2
October,2018,90002009,A5018110203,29,8,21
October,2018,90002010,A5018110203,7,5,2
October,2018,90002012,A5018110203,11,11,0
October,2018,90002013,A5018110203,17,12,5
October,2018,90002014,A5018110203,11,9,2
October,2018,90002016,A5018110203,17,3,14
October,2018,90003180,A5018110203,2,2,0
October,2018,90006153,A5018110203,2,1,1
October,2018,90006156,A5018110203,1,1,0
October,2018,90007197,A5018110203,2,6,-4
October,2018,90008164,A5018110203,2,2,0
October,2018,90008165,A5018110203,2,3,-1
October,2018,90008166,A5018110203,5,1,4
October,2018,90008168,A5018110203,3,2,1
October,2018,90011186,A5018110203,2,2,0
October,2018,90011188,A5018110203,1,1,0
October,2018,90011190,A5018110203,0,2,-2
October,2018,90011192,A5018110203,2,2,0
October,2018,90013116,A5018110203,0,1,-1
October,2018,90013118,A5018110203,0,1,-1
October,2018,90022072,A5018110203,3,3,0
October,2018,90022073,A5018110203,3,6,-3
October,2018,90022074,A5018110203,6,8,-2
October,2018,90022076,A5018110203,1,5,-4
October,2018,90022077,A5018110203,4,2,2
October,2018,90022078,A5018110203,2,6,-4
October,2018,90022080,A5018110203,3,6,-3
October,2018,90022081,A5018110203,4,10,-6
October,2018,90022082,A5018110203,1,1,0
October,2018,90023022,A5018110203,0,1,-1
October,2018,90023024,A5018110203,1,1,0
October,2018,90023026,A5018110203,0,1,-1
October,2018,90023029,A5018110203,1,1,0
October,2018,90023030,A5018110203,1,1,0
October,2018,70002017,A5018110204,13,12,1
October,2018,70002018,A5018110204,12,3,9
October,2018,70003181,A5018110204,2,2,0
October,2018,70003182,A5018110204,3,2,1
October,2018,70006157,A5018110204,2,1,1
October,2018,70007198,A5018110204,6,8,-2
October,2018,70008169,A5018110204,6,2,4
October,2018,70008170,A5018110204,5,2,3
October,2018,70011193,A5018110204,2,1,1
October,2018,70011194,A5018110204,2,1,1
October,2018,70013125,A5018110204,1,1,0
October,2018,70022084,A5018110204,3,5,-2
October,2018,70022085,A5018110204,2,2,0
October,2018,70027208,A5018110204,1,1,0
October,2018,80006154,A5018110204,7,5,2
October,2018,80007196,A5018110204,9,9,0
October,2018,90002001,A5018110204,7,5,2
October,2018,90002002,A5018110204,7,11,-4
October,2018,90002004,A5018110204,19,3,16
October,2018,90002005,A5018110204,7,3,4
October,2018,90002006,A5018110204,12,11,1
October,2018,90002008,A5018110204,25,7,18
October,2018,90002009,A5018110204,10,15,-5
October,2018,90002010,A5018110204,13,10,3
October,2018,90002012,A5018110204,4,4,0
October,2018,90002013,A5018110204,10,11,-1
October,2018,90002014,A5018110204,9,2,7
October,2018,90002016,A5018110204,12,2,10
October,2018,90003180,A5018110204,2,3,-1
October,2018,90007197,A5018110204,1,2,-1
October,2018,90008164,A5018110204,1,4,-3
October,2018,90008165,A5018110204,2,3,-1
October,2018,90008166,A5018110204,3,1,2
October,2018,90008168,A5018110204,1,3,-2
October,2018,90011185,A5018110204,1,2,-1
October,2018,90011186,A5018110204,2,1,1
October,2018,90011188,A5018110204,2,2,0
October,2018,90011189,A5018110204,2,2,0
October,2018,90011190,A5018110204,2,2,0
October,2018,90011192,A5018110204,1,1,0
October,2018,90022072,A5018110204,3,2,1
October,2018,90022073,A5018110204,2,1,1
October,2018,90022074,A5018110204,5,3,2
October,2018,90022076,A5018110204,4,6,-2
October,2018,90022077,A5018110204,3,5,-2
October,2018,90022078,A5018110204,1,2,-1
October,2018,90022080,A5018110204,2,1,1
October,2018,90022081,A5018110204,8,10,-2
October,2018,90022082,A5018110204,4,6,-2
October,2018,90023024,A5018110204,1,1,0
October,2018,90023029,A5018110204,1,1,0
October,2018,90023030,A5018110204,1,1,0
October,2018,80007196,A5318110101,1,1,0
October,2018,90002004,A5318110101,1,1,0
October,2018,90002008,A5318110101,2,1,1
October,2018,90002010,A5318110101,0,1,-1
October,2018,90002012,A5318110101,0,1,-1
October,2018,90002016,A5318110101,0,1,-1
October,2018,70002017,A5318110102,1,1,0
October,2018,80007196,A5318110102,1,1,0
October,2018,90002001,A5318110102,0,1,-1
October,2018,90002002,A5318110102,0,1,-1
October,2018,90002004,A5318110102,0,1,-1
October,2018,90002006,A5318110102,0,1,-1
October,2018,90002008,A5318110102,2,1,1
October,2018,90002009,A5318110102,1,1,0
October,2018,90002012,A5318110102,1,1,0
October,2018,90022081,A5318110102,0,1,-1
October,2018,70002017,A5318110103,0,1,-1
October,2018,80007196,A5318110103,0,1,-1
October,2018,90002001,A5318110103,1,1,0
October,2018,90002002,A5318110103,1,1,0
October,2018,90002006,A5318110103,1,1,0
October,2018,90002008,A5318110103,2,1,1
October,2018,90002013,A5318110103,0,1,-1
October,2018,90002016,A5318110103,1,1,0
October,2018,90022081,A5318110103,0,1,-1
October,2018,70002018,A5318110104,1,1,0
October,2018,80007196,A5318110104,1,1,0
October,2018,90002002,A5318110104,1,1,0
October,2018,90002004,A5318110104,1,1,0
October,2018,90002006,A5318110104,0,1,-1
October,2018,90002008,A5318110104,0,1,-1
October,2018,90002012,A5318110104,0,1,-1
October,2018,90002013,A5318110104,1,1,0
October,2018,70002018,A5318110105,1,1,0
October,2018,80007196,A5318110105,1,2,-1
October,2018,90002001,A5318110105,1,1,0
October,2018,90002002,A5318110105,1,1,0
October,2018,90002008,A5318110105,1,1,0
October,2018,90002009,A5318110105,1,1,0
October,2018,90002010,A5318110105,1,1,0
October,2018,90022081,A5318110105,0,1,-1
October,2018,70002017,A5318110106,1,1,0
October,2018,80007196,A5318110106,0,1,-1
October,2018,90002004,A5318110106,1,1,0
October,2018,90002008,A5318110106,1,1,0
October,2018,90002009,A5318110106,0,1,-1
October,2018,90002013,A5318110106,1,1,0
October,2018,90002014,A5318110106,1,1,0
October,2018,90002016,A5318110106,1,1,0
October,2018,80007196,A5318110107,0,1,-1
October,2018,90002001,A5318110107,1,1,0
October,2018,90002004,A5318110107,1,1,0
October,2018,90002005,A5318110107,1,1,0
October,2018,90002006,A5318110107,1,1,0
October,2018,90002008,A5318110107,1,1,0
October,2018,90002009,A5318110107,1,1,0
October,2018,90002010,A5318110107,1,1,0
October,2018,90002012,A5318110107,1,1,0
October,2018,90002013,A5318110107,0,1,-1
October,2018,90002014,A5318110107,0,1,-1
October,2018,70002017,A5318110108,0,1,-1
October,2018,70002018,A5318110108,0,1,-1
October,2018,80007196,A5318110108,1,1,0
October,2018,90002004,A5318110108,1,1,0
October,2018,90002006,A5318110108,1,1,0
October,2018,90002008,A5318110108,1,1,0
October,2018,90002009,A5318110108,0,1,-1
October,2018,90002010,A5318110108,1,1,0
October,2018,90002012,A5318110108,1,1,0
October,2018,90002013,A5318110108,1,1,0
October,2018,90002014,A5318110108,1,1,0
October,2018,90002016,A5318110108,0,1,-1
October,2018,70002017,A5419110201,1,1,0
October,2018,70002018,A5419110201,1,1,0
October,2018,80007196,A5419110201,1,1,0
October,2018,90002004,A5419110201,0,1,-1
October,2018,90002005,A5419110201,1,1,0
October,2018,90002008,A5419110201,1,1,0
October,2018,90002009,A5419110201,1,1,0
October,2018,90002012,A5419110201,1,1,0
October,2018,90002016,A5419110201,1,1,0
October,2018,70002017,A5419110202,1,1,0
October,2018,70002018,A5419110202,1,1,0
October,2018,80007196,A5419110202,1,1,0
October,2018,90002002,A5419110202,1,1,0
October,2018,90002004,A5419110202,1,1,0
October,2018,90002005,A5419110202,1,1,0
October,2018,90002006,A5419110202,0,1,-1
October,2018,90002008,A5419110202,1,1,0
October,2018,90002013,A5419110202,1,1,0
October,2018,90022074,A5419110202,0,1,-1
October,2018,90022081,A5419110202,0,1,-1
October,2018,80007196,A5419110203,1,2,-1
October,2018,90002002,A5419110203,1,1,0
October,2018,90002004,A5419110203,1,1,0
October,2018,90002005,A5419110203,1,1,0
October,2018,90002009,A5419110203,2,1,1
October,2018,90002010,A5419110203,1,1,0
October,2018,90002013,A5419110203,0,1,-1
October,2018,70002018,A5419110204,1,1,0
October,2018,80007196,A5419110204,1,1,0
October,2018,90002004,A5419110204,0,1,-1
October,2018,90002005,A5419110204,0,1,-1
October,2018,90002008,A5419110204,1,1,0
October,2018,90002009,A5419110204,1,1,0
October,2018,90002010,A5419110204,1,1,0
October,2018,90002012,A5419110204,1,1,0
October,2018,70002017,A5419110205,0,1,-1
October,2018,80007196,A5419110205,1,1,0
October,2018,90002001,A5419110205,1,1,0
October,2018,90002004,A5419110205,1,1,0
October,2018,90002008,A5419110205,1,1,0
October,2018,90002009,A5419110205,1,1,0
October,2018,90002012,A5419110205,1,1,0
October,2018,90002014,A5419110205,1,1,0
October,2018,70002017,A6218160101,276,265,11
October,2018,70002018,A6218160101,553,470,83
October,2018,70003181,A6218160101,22,169,-147
October,2018,70003182,A6218160101,152,188,-36
October,2018,70006157,A6218160101,49,78,-29
October,2018,70006158,A6218160101,34,45,-11
October,2018,70007198,A6218160101,178,391,-213
October,2018,70008169,A6218160101,242,144,98
October,2018,70008170,A6218160101,225,191,34
October,2018,70011193,A6218160101,109,119,-10
October,2018,70011194,A6218160101,63,74,-11
October,2018,70013125,A6218160101,25,20,5
October,2018,70013126,A6218160101,20,29,-9
October,2018,70016177,A6218160101,9,5,4
October,2018,70016178,A6218160101,6,13,-7
October,2018,70022084,A6218160101,71,261,-190
October,2018,70022085,A6218160101,140,136,4
October,2018,70023032,A6218160101,21,28,-7
October,2018,70027208,A6218160101,34,11,23
October,2018,80006154,A6218160101,286,48,238
October,2018,80007196,A6218160101,308,376,-68
October,2018,90001020,A6218160101,22,27,-5
October,2018,90001021,A6218160101,15,20,-5
October,2018,90002001,A6218160101,521,488,33
October,2018,90002002,A6218160101,984,174,810
October,2018,90002004,A6218160101,348,580,-232
October,2018,90002005,A6218160101,969,100,869
October,2018,90002006,A6218160101,173,149,24
October,2018,90002008,A6218160101,693,123,570
October,2018,90002009,A6218160101,171,399,-228
October,2018,90002010,A6218160101,677,650,27
October,2018,90002012,A6218160101,645,644,1
October,2018,90002013,A6218160101,230,608,-378
October,2018,90002014,A6218160101,488,369,119
October,2018,90002016,A6218160101,675,214,461
October,2018,90003180,A6218160101,39,148,-109
October,2018,90006153,A6218160101,69,29,40
October,2018,90006156,A6218160101,42,83,-41
October,2018,90007197,A6218160101,227,68,159
October,2018,90008164,A6218160101,120,53,67
October,2018,90008165,A6218160101,51,64,-13
October,2018,90008166,A6218160101,252,146,106
October,2018,90008168,A6218160101,107,33,74
October,2018,90011185,A6218160101,40,48,-8
October,2018,90011186,A6218160101,25,99,-74
October,2018,90011188,A6218160101,75,16,59
October,2018,90011189,A6218160101,86,80,6
October,2018,90011190,A6218160101,56,97,-41
October,2018,90011192,A6218160101,60,91,-31
October,2018,90013116,A6218160101,13,11,2
October,2018,90013117,A6218160101,19,16,3
October,2018,90013118,A6218160101,9,18,-9
October,2018,90013120,A6218160101,18,15,3
October,2018,90013121,A6218160101,4,24,-20
October,2018,90013122,A6218160101,25,17,8
October,2018,90013124,A6218160101,19,8,11
October,2018,90016172,A6218160101,13,6,7
October,2018,90016173,A6218160101,11,7,4
October,2018,90016174,A6218160101,4,14,-10
October,2018,90016176,A6218160101,6,5,1
October,2018,90022072,A6218160101,146,314,-168
October,2018,90022073,A6218160101,172,350,-178
October,2018,90022074,A6218160101,157,432,-275
October,2018,90022076,A6218160101,51,65,-14
October,2018,90022077,A6218160101,98,172,-74
October,2018,90022078,A6218160101,144,144,0
October,2018,90022080,A6218160101,107,205,-98
October,2018,90022081,A6218160101,212,528,-316
October,2018,90022082,A6218160101,109,221,-112
October,2018,90023022,A6218160101,51,5,46
October,2018,90023024,A6218160101,7,26,-19
October,2018,90023025,A6218160101,7,22,-15
October,2018,90023026,A6218160101,37,12,25
October,2018,90023028,A6218160101,17,25,-8
October,2018,90023029,A6218160101,16,24,-8
October,2018,90023030,A6218160101,9,33,-24
October,2018,70002017,A6218160102,766,697,69
October,2018,70002018,A6218160102,415,457,-42
October,2018,70003181,A6218160102,55,147,-92
October,2018,70003182,A6218160102,62,197,-135
October,2018,70006157,A6218160102,50,72,-22
October,2018,70006158,A6218160102,44,50,-6
October,2018,70007198,A6218160102,51,259,-208
October,2018,70008169,A6218160102,237,136,101
October,2018,70008170,A6218160102,246,87,159
October,2018,70011193,A6218160102,34,58,-24
October,2018,70011194,A6218160102,85,72,13
October,2018,70013125,A6218160102,14,23,-9
October,2018,70013126,A6218160102,18,26,-8
October,2018,70016177,A6218160102,2,11,-9
October,2018,70016178,A6218160102,3,9,-6
October,2018,70022084,A6218160102,96,138,-42
October,2018,70022085,A6218160102,170,163,7
October,2018,70023032,A6218160102,13,23,-10
October,2018,70027208,A6218160102,55,78,-23
October,2018,80006154,A6218160102,222,265,-43
October,2018,80007196,A6218160102,347,300,47
October,2018,90001020,A6218160102,32,32,0
October,2018,90001021,A6218160102,35,9,26
October,2018,90002001,A6218160102,620,629,-9
October,2018,90002002,A6218160102,495,143,352
October,2018,90002004,A6218160102,275,187,88
October,2018,90002005,A6218160102,738,327,411
October,2018,90002006,A6218160102,1130,150,980
October,2018,90002008,A6218160102,1260,282,978
October,2018,90002009,A6218160102,233,812,-579
October,2018,90002010,A6218160102,951,665,286
October,2018,90002012,A6218160102,734,149,585
October,2018,90002013,A6218160102,667,244,423
October,2018,90002014,A6218160102,306,111,195
October,2018,90002016,A6218160102,292,350,-58
October,2018,90003180,A6218160102,93,188,-95
October,2018,90006153,A6218160102,30,92,-62
October,2018,90006156,A6218160102,67,81,-14
October,2018,90007197,A6218160102,261,156,105
October,2018,90008164,A6218160102,108,106,2
October,2018,90008165,A6218160102,302,63,239
October,2018,90008166,A6218160102,146,136,10
October,2018,90008168,A6218160102,55,188,-133
October,2018,90011185,A6218160102,91,120,-29
October,2018,90011186,A6218160102,47,121,-74
October,2018,90011188,A6218160102,12,87,-75
October,2018,90011189,A6218160102,50,95,-45
October,2018,90011190,A6218160102,23,27,-4
October,2018,90011192,A6218160102,11,46,-35
October,2018,90013116,A6218160102,17,15,2
October,2018,90013117,A6218160102,21,6,15
October,2018,90013118,A6218160102,9,21,-12
October,2018,90013120,A6218160102,19,23,-4
October,2018,90013121,A6218160102,7,29,-22
October,2018,90013122,A6218160102,10,19,-9
October,2018,90013124,A6218160102,18,26,-8
October,2018,90016172,A6218160102,2,7,-5
October,2018,90016173,A6218160102,3,9,-6
October,2018,90016174,A6218160102,9,3,6
October,2018,90016176,A6218160102,2,10,-8
October,2018,90022072,A6218160102,235,276,-41
October,2018,90022073,A6218160102,191,154,37
October,2018,90022074,A6218160102,173,255,-82
October,2018,90022076,A6218160102,25,130,-105
October,2018,90022077,A6218160102,35,251,-216
October,2018,90022078,A6218160102,98,218,-120
October,2018,90022080,A6218160102,172,189,-17
October,2018,90022081,A6218160102,180,474,-294
October,2018,90022082,A6218160102,99,181,-82
October,2018,90023022,A6218160102,12,19,-7
October,2018,90023024,A6218160102,6,11,-5
October,2018,90023025,A6218160102,6,14,-8
October,2018,90023026,A6218160102,15,7,8
October,2018,90023028,A6218160102,17,26,-9
October,2018,90023029,A6218160102,27,36,-9
October,2018,90023030,A6218160102,39,43,-4
October,2018,70002017,A7118160101,1185,557,628
October,2018,70002018,A7118160101,477,768,-291
October,2018,70003181,A7118160101,363,64,299
October,2018,70003182,A7118160101,333,185,148
October,2018,70006157,A7118160101,112,63,49
October,2018,70006158,A7118160101,191,126,65
October,2018,70007198,A7118160101,134,412,-278
October,2018,70008169,A7118160101,122,349,-227
October,2018,70008170,A7118160101,492,372,120
October,2018,70011193,A7118160101,135,189,-54
October,2018,70011194,A7118160101,51,205,-154
October,2018,70013125,A7118160101,13,8,5
October,2018,70013126,A7118160101,18,33,-15
October,2018,70016177,A7118160101,4,13,-9
October,2018,70016178,A7118160101,6,10,-4
October,2018,70022084,A7118160101,410,243,167
October,2018,70022085,A7118160101,340,544,-204
October,2018,70023032,A7118160101,83,53,30
October,2018,70027208,A7118160101,95,133,-38
October,2018,80006154,A7118160101,556,185,371
October,2018,80007196,A7118160101,1672,1913,-241
October,2018,90001020,A7118160101,84,35,49
October,2018,90001021,A7118160101,94,58,36
October,2018,90002001,A7118160101,453,527,-74
October,2018,90002002,A7118160101,671,162,509
October,2018,90002004,A7118160101,382,730,-348
October,2018,90002005,A7118160101,442,262,180
October,2018,90002006,A7118160101,1339,576,763
October,2018,90002008,A7118160101,370,697,-327
October,2018,90002009,A7118160101,367,868,-501
October,2018,90002010,A7118160101,1849,384,1465
October,2018,90002012,A7118160101,1046,538,508
October,2018,90002013,A7118160101,2077,1171,906
October,2018,90002014,A7118160101,742,652,90
October,2018,90002016,A7118160101,354,562,-208
October,2018,90003180,A7118160101,386,319,67
October,2018,90006153,A7118160101,135,156,-21
October,2018,90006156,A7118160101,59,111,-52
October,2018,90007197,A7118160101,214,551,-337
October,2018,90008164,A7118160101,327,43,284
October,2018,90008165,A7118160101,613,254,359
October,2018,90008166,A7118160101,175,268,-93
October,2018,90008168,A7118160101,421,283,138
October,2018,90011185,A7118160101,149,141,8
October,2018,90011186,A7118160101,130,90,40
October,2018,90011188,A7118160101,114,58,56
October,2018,90011189,A7118160101,152,243,-91
October,2018,90011190,A7118160101,138,238,-100
October,2018,90011192,A7118160101,227,183,44
October,2018,90013116,A7118160101,34,30,4
October,2018,90013117,A7118160101,50,23,27
October,2018,90013118,A7118160101,28,25,3
October,2018,90013120,A7118160101,32,10,22
October,2018,90013121,A7118160101,31,55,-24
October,2018,90013122,A7118160101,38,23,15
October,2018,90013124,A7118160101,11,19,-8
October,2018,90016172,A7118160101,17,18,-1
October,2018,90016173,A7118160101,27,3,24
October,2018,90016174,A7118160101,27,23,4
October,2018,90016176,A7118160101,23,22,1
October,2018,90022072,A7118160101,334,159,175
October,2018,90022073,A7118160101,317,459,-142
October,2018,90022074,A7118160101,576,403,173
October,2018,90022076,A7118160101,387,174,213
October,2018,90022077,A7118160101,314,171,143
October,2018,90022078,A7118160101,297,244,53
October,2018,90022080,A7118160101,355,325,30
October,2018,90022081,A7118160101,653,764,-111
October,2018,90022082,A7118160101,280,602,-322
October,2018,90023022,A7118160101,19,70,-51
October,2018,90023024,A7118160101,74,75,-1
October,2018,90023025,A7118160101,17,73,-56
October,2018,90023026,A7118160101,45,58,-13
October,2018,90023028,A7118160101,46,39,7
October,2018,90023029,A7118160101,18,28,-10
